Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
07/28/1998 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/26/1990 12:00:00 AM,Culiseta,inornata,Female,,30,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/25/1998 12:00:00 AM,Male,UnID,Male,UnID,113,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/14/2015 12:00:00 AM,Ochlerotatus,excrucians,Female,,1,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156000000002 53.33774)
09/30/2014 12:00:00 AM,Culiseta,inornata,Female,,4,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
06/02/1992 12:00:00 AM,Culiseta,spp.,Female,UnID,3,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/14/1998 12:00:00 AM,Aedes,vexans,Female,,1125,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
05/25/1993 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/01/1995 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/07/1990 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/07/2011 12:00:00 AM,Male,UnID,Male,UnID,10,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/03/1999 12:00:00 AM,Aedes,vexans,Female,,115,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/23/1991 12:00:00 AM,Ochlerotatus,flavescens,Female,,439,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/27/1999 12:00:00 AM,Ochlerotatus,intrudens,Female,,1,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
07/30/2013 12:00:00 AM,Culiseta,inornata,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
05/22/2018 12:00:00 AM,Culiseta,impatiens,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/07/2018 12:00:00 AM,Culiseta,minnesotae,Female,,1,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.559020000000004)
06/07/1994 12:00:00 AM,Anopheles,earlei,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/15/2017 12:00:00 AM,Anopheles,earlei,Female,,1,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
07/12/2005 12:00:00 AM,Anopheles,earlei,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/15/1997 12:00:00 AM,Aedes,vexans,Female,,202,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
06/06/2006 12:00:00 AM,Male,UnID,Male,UnID,23,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/14/2011 12:00:00 AM,Ochlerotatus,spencerii,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
09/05/2017 12:00:00 AM,Aedes,vexans,Female,,5,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
08/12/2014 12:00:00 AM,Culex,territans,Female,,2,Industrial South,,Core,53.45891000,-113.47761000,POINT (-113.47761 53.45891)
05/14/2019 12:00:00 AM,Culiseta,morsitans,Female,,1,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/02/1997 12:00:00 AM,Ochlerotatus,fitchii,Female,,3,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186000000005)
07/28/1998 12:00:00 AM,Culex,tarsalis,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
09/11/2018 12:00:00 AM,Male,UnID,Male,UnID,16,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
06/26/2018 12:00:00 AM,Culiseta,inornata,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/02/1994 12:00:00 AM,Culiseta,inornata,Female,,1,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186000000005)
09/01/2015 12:00:00 AM,Aedes,vexans,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
06/12/2001 12:00:00 AM,Culiseta,inornata,Female,,61,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
09/02/2003 12:00:00 AM,Aedes,vexans,Female,,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/28/2005 12:00:00 AM,Ochlerotatus,euedes,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
05/14/1996 12:00:00 AM,Aedes,dorsalis,Female,,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
09/04/1990 12:00:00 AM,Aedes,dorsalis,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/19/2005 12:00:00 AM,Ochlerotatus,canadensis,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/01/1995 12:00:00 AM,Culiseta,inornata,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
09/04/2018 12:00:00 AM,Anopheles,earlei,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
06/22/2004 12:00:00 AM,Aedes,vexans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/16/2009 12:00:00 AM,Culiseta,incidens,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
06/24/1997 12:00:00 AM,Culiseta,morsitans,Female,,9,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/16/1996 12:00:00 AM,Ochlerotatus,euedes,Female,,10,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/30/2011 12:00:00 AM,Culiseta,inornata,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
06/03/2003 12:00:00 AM,Ochlerotatus,fitchii,Female,,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/20/1999 12:00:00 AM,Aedes,vexans,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/29/2014 12:00:00 AM,Male,UnID,Male,UnID,23,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
08/10/1999 12:00:00 AM,Male,UnID,Male,UnID,480,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
06/07/1994 12:00:00 AM,Culiseta,inornata,Female,,1,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
07/19/2005 12:00:00 AM,Aedes,spp.,Female,UnID,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/17/2010 12:00:00 AM,Aedes,spp.,Female,UnID,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/02/1997 12:00:00 AM,Culiseta,morsitans,Female,,9,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
08/30/2016 12:00:00 AM,Male,UnID,Male,UnID,6,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/06/1999 12:00:00 AM,Ochlerotatus,flavescens,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/22/2003 12:00:00 AM,Culiseta,inornata,Female,,12,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/18/1998 12:00:00 AM,Culiseta,inornata,Female,,6,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
05/28/2002 12:00:00 AM,Culiseta,minnesotae,Female,,11,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/20/2010 12:00:00 AM,Culiseta,inornata,Female,,155,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/18/1998 12:00:00 AM,Culex,tarsalis,Female,,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
07/06/2004 12:00:00 AM,Ochlerotatus,excrucians,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/04/1991 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
05/29/2018 12:00:00 AM,Male,UnID,Male,UnID,98,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
05/26/2015 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
06/11/2019 12:00:00 AM,Ochlerotatus,excrucians,Female,,1,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
07/18/1995 12:00:00 AM,Culex,territans,Female,,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/18/1992 12:00:00 AM,Aedes,dorsalis,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/05/2008 12:00:00 AM,Aedes,spp.,Female,UnID,2,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
07/08/1997 12:00:00 AM,Ochlerotatus,flavescens,Female,,15,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
08/13/2013 12:00:00 AM,Aedes,dorsalis,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
09/04/2007 12:00:00 AM,Culiseta,inornata,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
06/17/1997 12:00:00 AM,Culiseta,minnesotae,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/04/2013 12:00:00 AM,Aedes,spp.,Female,UnID,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
08/04/1998 12:00:00 AM,Culiseta,inornata,Female,,117,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
05/27/2014 12:00:00 AM,Culiseta,inornata,Female,,20,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156000000002 53.33774)
06/21/2005 12:00:00 AM,Culiseta,minnesotae,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/31/2018 12:00:00 AM,Aedes,vexans,Female,,18,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
07/22/2008 12:00:00 AM,Culiseta,alaskaensis,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/07/2012 12:00:00 AM,Male,UnID,Male,UnID,57,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
09/04/2007 12:00:00 AM,Male,UnID,Male,UnID,15,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
05/29/1990 12:00:00 AM,Culiseta,inornata,Female,,457,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/13/1991 12:00:00 AM,Culiseta,inornata,Female,,19,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/10/2004 12:00:00 AM,Ochlerotatus,excrucians,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/15/2017 12:00:00 AM,Culex,tarsalis,Female,,1,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
06/17/2014 12:00:00 AM,Anopheles,earlei,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/08/1997 12:00:00 AM,Ochlerotatus,mercurator,Female,,2,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
07/15/1997 12:00:00 AM,Culex,territans,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/09/2015 12:00:00 AM,Aedes,vexans,Female,,4,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/24/2001 12:00:00 AM,Male,UnID,Male,UnID,4,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
07/17/2018 12:00:00 AM,Ochlerotatus,fitchii,Female,,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
08/11/2015 12:00:00 AM,Male,UnID,Male,UnID,14,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
07/16/1991 12:00:00 AM,Culex,territans,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/15/2008 12:00:00 AM,Culiseta,inornata,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/02/2019 12:00:00 AM,Mansonia,perturbans,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/16/1994 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/04/1991 12:00:00 AM,Culiseta,minnesotae,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/06/2004 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
09/20/2011 12:00:00 AM,Aedes,vexans,Female,,1,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
07/22/1997 12:00:00 AM,Ochlerotatus,spencerii,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
09/30/2014 12:00:00 AM,Male,UnID,Male,UnID,12,Outer Community-South West,,Outer,53.43593000,-113.76189000,POINT (-113.76189 53.43593)
07/29/2003 12:00:00 AM,Aedes,vexans,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
06/24/2014 12:00:00 AM,Aedes,vexans,Female,,16,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
08/25/2015 12:00:00 AM,Male,UnID,Male,UnID,2,Outer Community-North West,,Outer,53.69135000,-113.98368000,POINT (-113.98368 53.69135)
08/24/1999 12:00:00 AM,Ochlerotatus,cinereus,Female,,1,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
06/29/1993 12:00:00 AM,Anopheles,earlei,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/24/1997 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
07/05/2016 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
06/27/1995 12:00:00 AM,Ochlerotatus,excrucians,Female,,13,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
07/11/2017 12:00:00 AM,Culex,territans,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
09/21/2004 12:00:00 AM,Male,UnID,Male,UnID,3,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/31/2010 12:00:00 AM,Culiseta,inornata,Female,,14,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/17/1997 12:00:00 AM,Ochlerotatus,pionips,Female,,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
06/04/1991 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/05/2016 12:00:00 AM,Male,UnID,Male,UnID,23,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
06/10/1997 12:00:00 AM,Culiseta,inornata,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/13/1996 12:00:00 AM,Ochlerotatus,campestris,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
09/13/2016 12:00:00 AM,Aedes,vexans,Female,,2,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/07/2015 12:00:00 AM,Male,UnID,Male,UnID,2,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/02/1994 12:00:00 AM,Aedes,dorsalis,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
09/21/2004 12:00:00 AM,Aedes,vexans,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
05/24/2005 12:00:00 AM,Male,UnID,Male,UnID,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/24/1993 12:00:00 AM,Culiseta,inornata,Female,,33,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/30/1996 12:00:00 AM,Mansonia,perturbans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/23/2015 12:00:00 AM,Ochlerotatus,flavescens,Female,,14,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
08/03/2004 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,6,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/14/2018 12:00:00 AM,Ochlerotatus,flavescens,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/22/1999 12:00:00 AM,Male,UnID,Male,UnID,6,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
06/05/2018 12:00:00 AM,Ochlerotatus,excrucians,Female,,4,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
06/23/2020 12:00:00 AM,Culex,territans,Female,,2,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
06/12/2018 12:00:00 AM,Ochlerotatus,fitchii,Female,,1,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
08/21/2018 12:00:00 AM,Culex,tarsalis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/22/1997 12:00:00 AM,Culiseta,alaskaensis,Female,,8,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
06/28/2016 12:00:00 AM,Male,UnID,Male,UnID,21,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/18/2009 12:00:00 AM,Culiseta,inornata,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/11/1998 12:00:00 AM,Anopheles,earlei,Female,,3,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/30/2015 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,2,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/22/1997 12:00:00 AM,Culiseta,morsitans,Female,,5,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/09/1994 12:00:00 AM,Aedes,dorsalis,Female,,1,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186000000005)
08/29/2017 12:00:00 AM,Ochlerotatus,flavescens,Female,,2,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
08/23/2011 12:00:00 AM,Aedes,vexans,Female,,7,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/11/2013 12:00:00 AM,Male,UnID,Male,UnID,14,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
06/27/1995 12:00:00 AM,Culiseta,inornata,Female,,1,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
08/12/2008 12:00:00 AM,Ochlerotatus,fitchii,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
07/28/2020 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/21/1993 12:00:00 AM,Anopheles,earlei,Female,,4,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/18/2017 12:00:00 AM,Ochlerotatus,flavescens,Female,,3,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/24/2001 12:00:00 AM,Culiseta,minnesotae,Female,,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/29/2010 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/16/1991 12:00:00 AM,Ochlerotatus,spencerii,Female,,35,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
